"COUNTRY","Country","INDICATOR","Indicator","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"GRC","Greece","ARABLE_PERMANENTCROP","Arable and Permanent Crop Land","2020","2020","HA","Hectares","3","Thousands",,,3016.02,,
"GRC","Greece","ARABLE_PERMANENTCROP","Arable and Permanent Crop Land","2021","2021","HA","Hectares","3","Thousands",,,2807.37,,
"LUX","Luxembourg","PERMANENTPASTURE","Permanent Pasture","1990","1990","HA","Hectares","3","Thousands",,,68.9,,
"LUX","Luxembourg","PERMANENTPASTURE","Permanent Pasture","1991","1991","HA","Hectares","3","Thousands",,,68.5,,
"LUX","Luxembourg","PERMANENTPASTURE","Permanent Pasture","1992","1992","HA","Hectares","3","Thousands",,,69.2,,
"LUX","Luxembourg","PERMANENTPASTURE","Permanent Pasture","1993","1993","HA","Hectares","3","Thousands",,,68.2,,
"LUX","Luxembourg","PERMANENTPASTURE","Permanent Pasture","1994","1994","HA","Hectares","3","Thousands",,,68,,
"LUX","Luxembourg","PERMANENTPASTURE","Permanent Pasture","1995","1995","HA","Hectares","3","Thousands",,,67.5,,
"LUX","Luxembourg","PERMANENTPASTURE","Permanent Pasture","1996","1996","HA","Hectares","3","Thousands",,,66.5,,
"LUX","Luxembourg","PERMANENTPASTURE","Permanent Pasture","1997","1997","HA","Hectares","3","Thousands",,,65,,
"LUX","Luxembourg","PERMANENTPASTURE","Permanent Pasture","1998","1998","HA","Hectares","3","Thousands",,,64.5,,
"LUX","Luxembourg","PERMANENTPASTURE","Permanent Pasture","1999","1999","HA","Hectares","3","Thousands",,,64.4,,
"LUX","Luxembourg","PERMANENTPASTURE","Permanent Pasture","2000","2000","HA","Hectares","3","Thousands",,,65.3,,
"LUX","Luxembourg","PERMANENTPASTURE","Permanent Pasture","2001","2001","HA","Hectares","3","Thousands",,,65.1,,
"LUX","Luxembourg","PERMANENTPASTURE","Permanent Pasture","2002","2002","HA","Hectares","3","Thousands",,,65,,
"LUX","Luxembourg","PERMANENTPASTURE","Permanent Pasture","2003","2003","HA","Hectares","3","Thousands",,,64.8,,
"LUX","Luxembourg","PERMANENTPASTURE","Permanent Pasture","2004","2004","HA","Hectares","3","Thousands",,,65.1,,
"LUX","Luxembourg","PERMANENTPASTURE","Permanent Pasture","2005","2005","HA","Hectares","3","Thousands",,,67.5,,
"LUX","Luxembourg","PERMANENTPASTURE","Permanent Pasture","2006","2006","HA","Hectares","3","Thousands",,,67.7,,
"LUX","Luxembourg","PERMANENTPASTURE","Permanent Pasture","2007","2007","HA","Hectares","3","Thousands",,,68.3,,
"LUX","Luxembourg","PERMANENTPASTURE","Permanent Pasture","2008","2008","HA","Hectares","3","Thousands",,,67.2,,
"LUX","Luxembourg","PERMANENTPASTURE","Permanent Pasture","2009","2009","HA","Hectares","3","Thousands",,,67.4,,
"LUX","Luxembourg","PERMANENTPASTURE","Permanent Pasture","2010","2010","HA","Hectares","3","Thousands",,,67.59,,
"LUX","Luxembourg","PERMANENTPASTURE","Permanent Pasture","2011","2011","HA","Hectares","3","Thousands",,,67.64,,
"LUX","Luxembourg","PERMANENTPASTURE","Permanent Pasture","2012","2012","HA","Hectares","3","Thousands",,,67.29,,
"LUX","Luxembourg","PERMANENTPASTURE","Permanent Pasture","2013","2013","HA","Hectares","3","Thousands",,,66.9,,
"LUX","Luxembourg","PERMANENTPASTURE","Permanent Pasture","2014","2014","HA","Hectares","3","Thousands",,,66.83,,
"LUX","Luxembourg","PERMANENTPASTURE","Permanent Pasture","2015","2015","HA","Hectares","3","Thousands",,,66.92,,
"LUX","Luxembourg","PERMANENTPASTURE","Permanent Pasture","2016","2016","HA","Hectares","3","Thousands",,,67.12,,
"LUX","Luxembourg","PERMANENTPASTURE","Permanent Pasture","2017","2017","HA","Hectares","3","Thousands",,,67.41,,
"LUX","Luxembourg","PERMANENTPASTURE","Permanent Pasture","2018","2018","HA","Hectares","3","Thousands",,,67.71,,
"LUX","Luxembourg","PERMANENTPASTURE","Permanent Pasture","2019","2019","HA","Hectares","3","Thousands",,,67.88,,
"LUX","Luxembourg","PERMANENTPASTURE","Permanent Pasture","2020","2020","HA","Hectares","3","Thousands",,,68.25,,
"LUX","Luxembourg","PERMANENTPASTURE","Permanent Pasture","2021","2021","HA","Hectares","3","Thousands",,,68.54,,
"FIN","Finland","PERMANENTCROPS","Permanent Crops","1990","1990","HA","Hectares","3","Thousands",,,2.5,,
"FIN","Finland","PERMANENTCROPS","Permanent Crops","1991","1991","HA","Hectares","3","Thousands",,,2.5,,
"FIN","Finland","PERMANENTCROPS","Permanent Crops","1992","1992","HA","Hectares","3","Thousands",,,2.4,,
"FIN","Finland","PERMANENTCROPS","Permanent Crops","1993","1993","HA","Hectares","3","Thousands",,,2.4,,
"FIN","Finland","PERMANENTCROPS","Permanent Crops","1994","1994","HA","Hectares","3","Thousands",,,2.5,,
"FIN","Finland","PERMANENTCROPS","Permanent Crops","1995","1995","HA","Hectares","3","Thousands",,,4.2,,
"FIN","Finland","PERMANENTCROPS","Permanent Crops","1996","1996","HA","Hectares","3","Thousands",,,3.2,,
"FIN","Finland","PERMANENTCROPS","Permanent Crops","1997","1997","HA","Hectares","3","Thousands",,,3.1,,
"FIN","Finland","PERMANENTCROPS","Permanent Crops","1998","1998","HA","Hectares","3","Thousands",,,3.2,,
"FIN","Finland","PERMANENTCROPS","Permanent Crops","1999","1999","HA","Hectares","3","Thousands",,,3.3,,
"FIN","Finland","PERMANENTCROPS","Permanent Crops","2000","2000","HA","Hectares","3","Thousands",,,3.5,,
"FIN","Finland","PERMANENTCROPS","Permanent Crops","2001","2001","HA","Hectares","3","Thousands",,,3.6,,
"FIN","Finland","PERMANENTCROPS","Permanent Crops","2002","2002","HA","Hectares","3","Thousands",,,3.9,,
"FIN","Finland","PERMANENTCROPS","Permanent Crops","2003","2003","HA","Hectares","3","Thousands",,,4.4,,
"FIN","Finland","PERMANENTCROPS","Permanent Crops","2004","2004","HA","Hectares","3","Thousands",,,4.3,,
"FIN","Finland","PERMANENTCROPS","Permanent Crops","2005","2005","HA","Hectares","3","Thousands",,,4.3,,
"FIN","Finland","PERMANENTCROPS","Permanent Crops","2006","2006","HA","Hectares","3","Thousands",,,4.3,,
"FIN","Finland","PERMANENTCROPS","Permanent Crops","2007","2007","HA","Hectares","3","Thousands",,,4.2,,
"FIN","Finland","PERMANENTCROPS","Permanent Crops","2008","2008","HA","Hectares","3","Thousands",,,4.3,,
"FIN","Finland","PERMANENTCROPS","Permanent Crops","2009","2009","HA","Hectares","3","Thousands",,,4.2,,
"FIN","Finland","PERMANENTCROPS","Permanent Crops","2010","2010","HA","Hectares","3","Thousands",,,4.1,,
"FIN","Finland","PERMANENTCROPS","Permanent Crops","2011","2011","HA","Hectares","3","Thousands",,,4.1,,
"FIN","Finland","PERMANENTCROPS","Permanent Crops","2012","2012","HA","Hectares","3","Thousands",,,4,,
"FIN","Finland","PERMANENTCROPS","Permanent Crops","2013","2013","HA","Hectares","3","Thousands",,,3.4,,
"FIN","Finland","PERMANENTCROPS","Permanent Crops","2014","2014","HA","Hectares","3","Thousands",,,3.3,,
"FIN","Finland","PERMANENTCROPS","Permanent Crops","2015","2015","HA","Hectares","3","Thousands",,,3.3,,
"FIN","Finland","PERMANENTCROPS","Permanent Crops","2016","2016","HA","Hectares","3","Thousands",,,3.4,,
"FIN","Finland","PERMANENTCROPS","Permanent Crops","2017","2017","HA","Hectares","3","Thousands",,,3.4,,
"FIN","Finland","PERMANENTCROPS","Permanent Crops","2018","2018","HA","Hectares","3","Thousands",,,3.4,,
"FIN","Finland","PERMANENTCROPS","Permanent Crops","2019","2019","HA","Hectares","3","Thousands",,,3.7,,
"FIN","Finland","PERMANENTCROPS","Permanent Crops","2020","2020","HA","Hectares","3","Thousands",,,3.7,,
"FIN","Finland","PERMANENTCROPS","Permanent Crops","2021","2021","HA","Hectares","3","Thousands",,,3.6,,
"SVN","Slovenia","ORGANIC_FARMING","Organic farming","1999","1999","HA","Hectares","0","Units",,,2400,,
"SVN","Slovenia","ORGANIC_FARMING","Organic farming","2000","2000","HA","Hectares","0","Units",,,5446,,
"SVN","Slovenia","ORGANIC_FARMING","Organic farming","2001","2001","HA","Hectares","0","Units",,,10828,,
"SVN","Slovenia","ORGANIC_FARMING","Organic farming","2004","2004","HA","Hectares","0","Units",,,22606,,
"SVN","Slovenia","ORGANIC_FARMING","Organic farming","2005","2005","HA","Hectares","0","Units",,,23499,,
"SVN","Slovenia","ORGANIC_FARMING","Organic farming","2006","2006","HA","Hectares","0","Units",,,26831,,
"SVN","Slovenia","ORGANIC_FARMING","Organic farming","2007","2007","HA","Hectares","0","Units",,,29322,,
"SVN","Slovenia","ORGANIC_FARMING","Organic farming","2008","2008","HA","Hectares","0","Units",,,29836,,
"SVN","Slovenia","ORGANIC_FARMING","Organic farming","2009","2009","HA","Hectares","0","Units",,,29388,,
"SVN","Slovenia","ORGANIC_FARMING","Organic farming","2010","2010","HA","Hectares","0","Units",,,30689,,
"SVN","Slovenia","ORGANIC_FARMING","Organic farming","2011","2011","HA","Hectares","0","Units",,,32149,,
"SVN","Slovenia","ORGANIC_FARMING","Organic farming","2012","2012","HA","Hectares","0","Units",,,35101,,
"SVN","Slovenia","ORGANIC_FARMING","Organic farming","2013","2013","HA","Hectares","0","Units",,,38664,,
"SVN","Slovenia","ORGANIC_FARMING","Organic farming","2014","2014","HA","Hectares","0","Units",,,41237,,
"SVN","Slovenia","ORGANIC_FARMING","Organic farming","2015","2015","HA","Hectares","0","Units",,,42188,,
"SVN","Slovenia","ORGANIC_FARMING","Organic farming","2016","2016","HA","Hectares","0","Units",,,43579,,
"SVN","Slovenia","ORGANIC_FARMING","Organic farming","2017","2017","HA","Hectares","0","Units",,,46222,,
"SVN","Slovenia","ORGANIC_FARMING","Organic farming","2018","2018","HA","Hectares","0","Units",,,47848,,
"SVN","Slovenia","ORGANIC_FARMING","Organic farming","2019","2019","HA","Hectares","0","Units",,,49638,,
"SVN","Slovenia","ORGANIC_FARMING","Organic farming","2020","2020","HA","Hectares","0","Units",,,49803,,
"SWE","Sweden","ORGANIC_FARMING","Organic farming","1990","1990","HA","Hectares","0","Units",,,28500,,
"SWE","Sweden","ORGANIC_FARMING","Organic farming","1991","1991","HA","Hectares","0","Units",,,31968,,
"SWE","Sweden","ORGANIC_FARMING","Organic farming","1992","1992","HA","Hectares","0","Units",,,33267,,
"SWE","Sweden","ORGANIC_FARMING","Organic farming","1993","1993","HA","Hectares","0","Units",,,36674,,
"SWE","Sweden","ORGANIC_FARMING","Organic farming","1994","1994","HA","Hectares","0","Units",,,48039,,
"SWE","Sweden","ORGANIC_FARMING","Organic farming","1995","1995","HA","Hectares","0","Units",,,835,,
"SWE","Sweden","ORGANIC_FARMING","Organic farming","1996","1996","HA","Hectares","0","Units",,,113995,,
"SWE","Sweden","ORGANIC_FARMING","Organic farming","1997","1997","HA","Hectares","0","Units",,,118175,,
"SWE","Sweden","ORGANIC_FARMING","Organic farming","1998","1998","HA","Hectares","0","Units",,,127329,,
"SWE","Sweden","ORGANIC_FARMING","Organic farming","1999","1999","HA","Hectares","0","Units",,,155463,,
"SWE","Sweden","ORGANIC_FARMING","Organic farming","2000","2000","HA","Hectares","0","Units",,,174227,,
"SWE","Sweden","ORGANIC_FARMING","Organic farming","2001","2001","HA","Hectares","0","Units",,,202827,,
"SWE","Sweden","ORGANIC_FARMING","Organic farming","2002","2002","HA","Hectares","0","Units",,,214120,,
"SWE","Sweden","ORGANIC_FARMING","Organic farming","2003","2003","HA","Hectares","0","Units",,,225785,,
"SWE","Sweden","ORGANIC_FARMING","Organic farming","2004","2004","HA","Hectares","0","Units",,,222100,,
"SWE","Sweden","ORGANIC_FARMING","Organic farming","2005","2005","HA","Hectares","0","Units",,,222738,,
"SWE","Sweden","ORGANIC_FARMING","Organic farming","2006","2006","HA","Hectares","0","Units",,,225431,,
"SWE","Sweden","ORGANIC_FARMING","Organic farming","2007","2007","HA","Hectares","0","Units",,,308273,,
"SWE","Sweden","ORGANIC_FARMING","Organic farming","2008","2008","HA","Hectares","0","Units",,,336439,,
"SWE","Sweden","ORGANIC_FARMING","Organic farming","2009","2009","HA","Hectares","0","Units",,,391524,,
"SWE","Sweden","ORGANIC_FARMING","Organic farming","2010","2010","HA","Hectares","0","Units",,,438693,,
"SWE","Sweden","ORGANIC_FARMING","Organic farming","2011","2011","HA","Hectares","0","Units",,,480185,,
"SWE","Sweden","ORGANIC_FARMING","Organic farming","2012","2012","HA","Hectares","0","Units",,,477684,,
"SWE","Sweden","ORGANIC_FARMING","Organic farming","2013","2013","HA","Hectares","0","Units",,,500996,,
"SWE","Sweden","ORGANIC_FARMING","Organic farming","2014","2014","HA","Hectares","0","Units",,,501831,,
"SWE","Sweden","ORGANIC_FARMING","Organic farming","2015","2015","HA","Hectares","0","Units",,,518983,,
"SWE","Sweden","ORGANIC_FARMING","Organic farming","2016","2016","HA","Hectares","0","Units",,,552695,,
"SWE","Sweden","ORGANIC_FARMING","Organic farming","2017","2017","HA","Hectares","0","Units",,,576845,,
"SWE","Sweden","ORGANIC_FARMING","Organic farming","2018","2018","HA","Hectares","0","Units",,,608754,,
"SWE","Sweden","ORGANIC_FARMING","Organic farming","2019","2019","HA","Hectares","0","Units",,,613964,,
"SWE","Sweden","ORGANIC_FARMING","Organic farming","2020","2020","HA","Hectares","0","Units",,,610543,,
"SWE","Sweden","ORGANIC_FARMING","Organic farming","2021","2021","HA","Hectares","0","Units",,,606669,,
"BEL","Belgium","PERMANENTPASTURE","Permanent Pasture","1990","1990","HA","Hectares","3","Thousands",,,578.6,,
"BEL","Belgium","PERMANENTPASTURE","Permanent Pasture","1991","1991","HA","Hectares","3","Thousands",,,556.4,,
"BEL","Belgium","PERMANENTPASTURE","Permanent Pasture","1992","1992","HA","Hectares","3","Thousands",,,527.5,,
"BEL","Belgium","PERMANENTPASTURE","Permanent Pasture","1993","1993","HA","Hectares","3","Thousands",,,526.4,,
"BEL","Belgium","PERMANENTPASTURE","Permanent Pasture","1994","1994","HA","Hectares","3","Thousands",,,406.9,,
"BEL","Belgium","PERMANENTPASTURE","Permanent Pasture","1995","1995","HA","Hectares","3","Thousands",,,494.9,,
"BEL","Belgium","PERMANENTPASTURE","Permanent Pasture","1996","1996","HA","Hectares","3","Thousands",,,513.3,,
"BEL","Belgium","PERMANENTPASTURE","Permanent Pasture","1997","1997","HA","Hectares","3","Thousands",,,510.8,,
"BEL","Belgium","PERMANENTPASTURE","Permanent Pasture","1998","1998","HA","Hectares","3","Thousands",,,511.4,,
"BEL","Belgium","PERMANENTPASTURE","Permanent Pasture","1999","1999","HA","Hectares","3","Thousands",,,514.7,,
"BEL","Belgium","PERMANENTPASTURE","Permanent Pasture","2000","2000","HA","Hectares","3","Thousands",,,505.5,,
"BEL","Belgium","PERMANENTPASTURE","Permanent Pasture","2001","2001","HA","Hectares","3","Thousands",,,521.1,,
"BEL","Belgium","PERMANENTPASTURE","Permanent Pasture","2002","2002","HA","Hectares","3","Thousands",,,536,,
"BEL","Belgium","PERMANENTPASTURE","Permanent Pasture","2003","2003","HA","Hectares","3","Thousands",,,535.6,,
"BEL","Belgium","PERMANENTPASTURE","Permanent Pasture","2004","2004","HA","Hectares","3","Thousands",,,530,,
"BEL","Belgium","PERMANENTPASTURE","Permanent Pasture","2005","2005","HA","Hectares","3","Thousands",,,519.1,,
"BEL","Belgium","PERMANENTPASTURE","Permanent Pasture","2006","2006","HA","Hectares","3","Thousands",,,517.3,,
"BEL","Belgium","PERMANENTPASTURE","Permanent Pasture","2007","2007","HA","Hectares","3","Thousands",,,507.3,,
"BEL","Belgium","PERMANENTPASTURE","Permanent Pasture","2008","2008","HA","Hectares","3","Thousands",,,500.4,,
"BEL","Belgium","PERMANENTPASTURE","Permanent Pasture","2009","2009","HA","Hectares","3","Thousands",,,496.3,,
"BEL","Belgium","PERMANENTPASTURE","Permanent Pasture","2010","2010","HA","Hectares","3","Thousands",,,499.69,,
"BEL","Belgium","PERMANENTPASTURE","Permanent Pasture","2011","2011","HA","Hectares","3","Thousands",,,488.92,,
"BEL","Belgium","PERMANENTPASTURE","Permanent Pasture","2012","2012","HA","Hectares","3","Thousands",,,507.24,,
"BEL","Belgium","PERMANENTPASTURE","Permanent Pasture","2013","2013","HA","Hectares","3","Thousands",,,498.19,,
"BEL","Belgium","PERMANENTPASTURE","Permanent Pasture","2014","2014","HA","Hectares","3","Thousands",,,492.04,,
"BEL","Belgium","PERMANENTPASTURE","Permanent Pasture","2015","2015","HA","Hectares","3","Thousands",,,475.96,,
"BEL","Belgium","PERMANENTPASTURE","Permanent Pasture","2016","2016","HA","Hectares","3","Thousands",,,478.43,,
"BEL","Belgium","PERMANENTPASTURE","Permanent Pasture","2017","2017","HA","Hectares","3","Thousands",,,467.84,,
"BEL","Belgium","PERMANENTPASTURE","Permanent Pasture","2018","2018","HA","Hectares","3","Thousands",,,479.64,,
"BEL","Belgium","PERMANENTPASTURE","Permanent Pasture","2019","2019","HA","Hectares","3","Thousands",,,475.46,,
"BEL","Belgium","PERMANENTPASTURE","Permanent Pasture","2020","2020","HA","Hectares","3","Thousands",,,476.12,,
"BEL","Belgium","PERMANENTPASTURE","Permanent Pasture","2021","2021","HA","Hectares","3","Thousands",,,476.28,,
"HRV","Croatia","PERMANENTPASTURE","Permanent Pasture","2000","2000","HA","Hectares","3","Thousands",,,257.66,,
"HRV","Croatia","PERMANENTPASTURE","Permanent Pasture","2001","2001","HA","Hectares","3","Thousands",,,254.71,,
"HRV","Croatia","PERMANENTPASTURE","Permanent Pasture","2002","2002","HA","Hectares","3","Thousands",,,253.49,,
"HRV","Croatia","PERMANENTPASTURE","Permanent Pasture","2003","2003","HA","Hectares","3","Thousands",,,260.87,,
"HRV","Croatia","PERMANENTPASTURE","Permanent Pasture","2004","2004","HA","Hectares","3","Thousands",,,259.47,,
"HRV","Croatia","PERMANENTPASTURE","Permanent Pasture","2005","2005","HA","Hectares","3","Thousands",,,265.24,,
"HRV","Croatia","PERMANENTPASTURE","Permanent Pasture","2006","2006","HA","Hectares","3","Thousands",,,273.19,,
"HRV","Croatia","PERMANENTPASTURE","Permanent Pasture","2007","2007","HA","Hectares","3","Thousands",,,269.75,,
"HRV","Croatia","PERMANENTPASTURE","Permanent Pasture","2008","2008","HA","Hectares","3","Thousands",,,342.43,,
"HRV","Croatia","PERMANENTPASTURE","Permanent Pasture","2009","2009","HA","Hectares","3","Thousands",,,343.31,,
"HRV","Croatia","PERMANENTPASTURE","Permanent Pasture","2010","2010","HA","Hectares","3","Thousands",,,345.39,,
"HRV","Croatia","PERMANENTPASTURE","Permanent Pasture","2011","2011","HA","Hectares","3","Thousands",,,346.4,,
"HRV","Croatia","PERMANENTPASTURE","Permanent Pasture","2012","2012","HA","Hectares","3","Thousands",,,345.56,,
"HRV","Croatia","PERMANENTPASTURE","Permanent Pasture","2013","2013","HA","Hectares","3","Thousands",,,350,,
"HRV","Croatia","PERMANENTPASTURE","Permanent Pasture","2014","2014","HA","Hectares","3","Thousands",,,350.05,,
"HRV","Croatia","PERMANENTPASTURE","Permanent Pasture","2015","2015","HA","Hectares","3","Thousands",,,618.07,,
