"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"IND","India","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2021-11","Nov-2021","PC","Percentage","0","Units",,,4.837365,,
"IND","India","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2021-12","Dec-2021","PC","Percentage","0","Units",,,5.555555,,
"IND","India","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2022-01","Jan-2022","PC","Percentage","0","Units",,,5.837564,,
"IND","India","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2022-02","Feb-2022","PC","Percentage","0","Units",,,5.042017,,
"IND","India","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2022-03","Mar-2022","PC","Percentage","0","Units",,,5.351171,,
"IND","India","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2022-04","Apr-2022","PC","Percentage","0","Units",,,6.32806,,
"IND","India","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2022-05","May-2022","PC","Percentage","0","Units",,,6.965174,,
"IND","India","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2022-06","Jun-2022","PC","Percentage","0","Units",,,6.162695,,
"IND","India","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2022-07","Jul-2022","PC","Percentage","0","Units",,,5.781759,,
"IND","India","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2022-08","Aug-2022","PC","Percentage","0","Units",,,5.853659,,
"IND","India","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2022-09","Sep-2022","PC","Percentage","0","Units",,,6.48824,,
"IND","India","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2022-10","Oct-2022","PC","Percentage","0","Units",,,6.084868,,
"IND","India","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2022-11","Nov-2022","PC","Percentage","0","Units",,,5.409706,,
"IND","India","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2022-12","Dec-2022","PC","Percentage","0","Units",,,5.502392,,
"IND","India","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2023-01","Jan-2023","PC","Percentage","0","Units",,,6.155076,,
"IND","India","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2023-02","Feb-2023","PC","Percentage","0","Units",,,6.16,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2006-01","Jan-2006","PC","Percentage","0","Units",,,2.5,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2006-02","Feb-2006","PC","Percentage","0","Units",,,2.5,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2006-03","Mar-2006","PC","Percentage","0","Units",,,2.3,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2006-04","Apr-2006","PC","Percentage","0","Units",,,2.5,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2006-05","May-2006","PC","Percentage","0","Units",,,2.6,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2006-06","Jun-2006","PC","Percentage","0","Units",,,2.6,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2006-07","Jul-2006","PC","Percentage","0","Units",,,2.5,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2006-08","Aug-2006","PC","Percentage","0","Units",,,2.4,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2006-09","Sep-2006","PC","Percentage","0","Units",,,2,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2006-10","Oct-2006","PC","Percentage","0","Units",,,1.7,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2006-11","Nov-2006","PC","Percentage","0","Units",,,2,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2006-12","Dec-2006","PC","Percentage","0","Units",,,2.1,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2007-01","Jan-2007","PC","Percentage","0","Units",,,2,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2007-02","Feb-2007","PC","Percentage","0","Units",,,2,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2007-03","Mar-2007","PC","Percentage","0","Units",,,2.1,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2007-04","Apr-2007","PC","Percentage","0","Units",,,2.1,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2007-05","May-2007","PC","Percentage","0","Units",,,2.1,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2007-06","Jun-2007","PC","Percentage","0","Units",,,2.1,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2007-07","Jul-2007","PC","Percentage","0","Units",,,2,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2007-08","Aug-2007","PC","Percentage","0","Units",,,2,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2007-09","Sep-2007","PC","Percentage","0","Units",,,2.4,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2007-10","Oct-2007","PC","Percentage","0","Units",,,2.9,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2007-11","Nov-2007","PC","Percentage","0","Units",,,3.4,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2007-12","Dec-2007","PC","Percentage","0","Units",,,3.4,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2008-01","Jan-2008","PC","Percentage","0","Units",,,3.7,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2008-02","Feb-2008","PC","Percentage","0","Units",,,3.7,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2008-03","Mar-2008","PC","Percentage","0","Units",,,4,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2008-04","Apr-2008","PC","Percentage","0","Units",,,3.7,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2008-05","May-2008","PC","Percentage","0","Units",,,4.1,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2008-06","Jun-2008","PC","Percentage","0","Units",,,4.4,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2008-07","Jul-2008","PC","Percentage","0","Units",,,4.5,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2008-08","Aug-2008","PC","Percentage","0","Units",,,4.2,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2008-09","Sep-2008","PC","Percentage","0","Units",,,4,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2008-10","Oct-2008","PC","Percentage","0","Units",,,3.6,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2008-11","Nov-2008","PC","Percentage","0","Units",,,2.5,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2008-12","Dec-2008","PC","Percentage","0","Units",,,2,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2009-01","Jan-2009","PC","Percentage","0","Units",,,1.6,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2009-02","Feb-2009","PC","Percentage","0","Units",,,1.6,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2009-03","Mar-2009","PC","Percentage","0","Units",,,1.1,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2009-04","Apr-2009","PC","Percentage","0","Units",,,1.1,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2009-05","May-2009","PC","Percentage","0","Units",,,0.6,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2009-06","Jun-2009","PC","Percentage","0","Units",,,0.4,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2009-07","Jul-2009","PC","Percentage","0","Units",,,0,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2009-08","Aug-2009","PC","Percentage","0","Units",,,0.4,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2009-09","Sep-2009","PC","Percentage","0","Units",,,0.2,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2009-10","Oct-2009","PC","Percentage","0","Units",,,0.3,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2009-11","Nov-2009","PC","Percentage","0","Units",,,0.9,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2009-12","Dec-2009","PC","Percentage","0","Units",,,1.3,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2010-01","Jan-2010","PC","Percentage","0","Units",,,1.3,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2010-02","Feb-2010","PC","Percentage","0","Units",,,1.2,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2010-03","Mar-2010","PC","Percentage","0","Units",,,1.8,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2010-04","Apr-2010","PC","Percentage","0","Units",,,1.8,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2010-05","May-2010","PC","Percentage","0","Units",,,1.8,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2010-06","Jun-2010","PC","Percentage","0","Units",,,1.6,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2010-07","Jul-2010","PC","Percentage","0","Units",,,1.9,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2010-08","Aug-2010","PC","Percentage","0","Units",,,1.8,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2010-09","Sep-2010","PC","Percentage","0","Units",,,2.1,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2010-10","Oct-2010","PC","Percentage","0","Units",,,2.2,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2010-11","Nov-2010","PC","Percentage","0","Units",,,2.2,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2010-12","Dec-2010","PC","Percentage","0","Units",,,2.5,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2011-01","Jan-2011","PC","Percentage","0","Units",,,2.5,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2011-02","Feb-2011","PC","Percentage","0","Units",,,2.6,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2011-03","Mar-2011","PC","Percentage","0","Units",,,2.9,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2011-04","Apr-2011","PC","Percentage","0","Units",,,3,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2011-05","May-2011","PC","Percentage","0","Units",,,3,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2011-06","Jun-2011","PC","Percentage","0","Units",,,2.9,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2011-07","Jul-2011","PC","Percentage","0","Units",,,2.7,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2011-08","Aug-2011","PC","Percentage","0","Units",,,2.7,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2011-09","Sep-2011","PC","Percentage","0","Units",,,3,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2011-10","Oct-2011","PC","Percentage","0","Units",,,3.1,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2011-11","Nov-2011","PC","Percentage","0","Units",,,3.1,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2011-12","Dec-2011","PC","Percentage","0","Units",,,2.8,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2012-01","Jan-2012","PC","Percentage","0","Units",,,2.8,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2012-02","Feb-2012","PC","Percentage","0","Units",,,2.8,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2012-03","Mar-2012","PC","Percentage","0","Units",,,2.8,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2012-04","Apr-2012","PC","Percentage","0","Units",,,2.7,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2012-05","May-2012","PC","Percentage","0","Units",,,2.5,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2012-06","Jun-2012","PC","Percentage","0","Units",,,2.5,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2012-07","Jul-2012","PC","Percentage","0","Units",,,2.5,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2012-08","Aug-2012","PC","Percentage","0","Units",,,2.7,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2012-09","Sep-2012","PC","Percentage","0","Units",,,2.8,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2012-10","Oct-2012","PC","Percentage","0","Units",,,2.7,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2012-11","Nov-2012","PC","Percentage","0","Units",,,2.3,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2012-12","Dec-2012","PC","Percentage","0","Units",,,2.3,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2013-01","Jan-2013","PC","Percentage","0","Units",,,2,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2013-02","Feb-2013","PC","Percentage","0","Units",,,1.9,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2013-03","Mar-2013","PC","Percentage","0","Units",,,1.7,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2013-04","Apr-2013","PC","Percentage","0","Units",,,1.2,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2013-05","May-2013","PC","Percentage","0","Units",,,1.4,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2013-06","Jun-2013","PC","Percentage","0","Units",,,1.5,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2013-07","Jul-2013","PC","Percentage","0","Units",,,1.6,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2013-08","Aug-2013","PC","Percentage","0","Units",,,1.3,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2013-09","Sep-2013","PC","Percentage","0","Units",,,1,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2013-10","Oct-2013","PC","Percentage","0","Units",,,0.7,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2013-11","Nov-2013","PC","Percentage","0","Units",,,0.8,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2013-12","Dec-2013","PC","Percentage","0","Units",,,0.8,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2014-01","Jan-2014","PC","Percentage","0","Units",,,0.7,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2014-02","Feb-2014","PC","Percentage","0","Units",,,0.7,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2014-03","Mar-2014","PC","Percentage","0","Units",,,0.4,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2014-04","Apr-2014","PC","Percentage","0","Units",,,0.6,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2014-05","May-2014","PC","Percentage","0","Units",,,0.5,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2014-06","Jun-2014","PC","Percentage","0","Units",,,0.5,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2014-07","Jul-2014","PC","Percentage","0","Units",,,0.4,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2014-08","Aug-2014","PC","Percentage","0","Units",,,0.3,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2014-09","Sep-2014","PC","Percentage","0","Units",,,0.3,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2014-10","Oct-2014","PC","Percentage","0","Units",,,0.3,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2014-11","Nov-2014","PC","Percentage","0","Units",,,0.3,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2014-12","Dec-2014","PC","Percentage","0","Units",,,-0.2,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2015-01","Jan-2015","PC","Percentage","0","Units",,,-0.6,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2015-02","Feb-2015","PC","Percentage","0","Units",,,-0.3,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2015-03","Mar-2015","PC","Percentage","0","Units",,,-0.1,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2015-04","Apr-2015","PC","Percentage","0","Units",,,0.1,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2015-05","May-2015","PC","Percentage","0","Units",,,0.5,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2015-06","Jun-2015","PC","Percentage","0","Units",,,0.4,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2015-07","Jul-2015","PC","Percentage","0","Units",,,0.4,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2015-08","Aug-2015","PC","Percentage","0","Units",,,0.3,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2015-09","Sep-2015","PC","Percentage","0","Units",,,0.1,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2015-10","Oct-2015","PC","Percentage","0","Units",,,0.3,,
